Overhead,Command,Object,Symbol,Layer,Layer2,Layer3
0.00%,TASK_RRC_GNB,[kernel.kallsyms],_raw_spin_unlock,RRC,,
0.00%,TASK_RRC_GNB,[kernel.kallsyms],intel_bts_enable_local,RRC,,
0.00%,TASK_RRC_GNB,[kernel.kallsyms],x86_pmu_enable,RRC,,
0.00%,feprx,[kernel.kallsyms],x86_pmu_enable,PHY,LOW PHY,
0.00%,feptx,[kernel.kallsyms],x86_pmu_enable,PHY,LOW PHY,
0.00%,pdcp_timer,[kernel.kallsyms],intel_pmu_handle_irq,PDCP,,
0.00%,pdcp_timer,[kernel.kallsyms],x86_pmu_enable,PDCP,,
0.00%,thread_FH,[kernel.kallsyms],__perf_event_enable,PHY,LOW PHY,
0.00%,thread_FH,[kernel.kallsyms],intel_pmu_enable_all,PHY,LOW PHY,
0.00%,thread_FH,[kernel.kallsyms],x86_pmu_enable,PHY,LOW PHY,
